ID,DOMAIN,COUNT
14962,21000 21000 21000 105000.0 1 7.46 A 10+ years 0 OWN,1
16864,26200 26200 26200 60000.0 0 15.61 C 10+ years 0 MORTGAGE,1
3189,2100 2100 2100 36000.0 0 8.46 A 1 year 2 RENT,1
1689,18000 18000 17750 87000.0 0 7.35 A 4 years 2 MORTGAGE,1
28147,17000 17000 17000 53000.0 0 6.71 A 2 years 1 RENT,1
21522,11500 11500 11350 31200.0 0 11.67 B 6 years 1 RENT,1
16884,27000 27000 27000 49000.0 1 9.93 B 5 years 0 RENT,1
12741,15000 15000 15000 165000.0 0 15.49 C 1 year 1 RENT,1
5241,5000 5000 5000 54000.0 0 7.56 A 4 years 2 RENT,1
7613,12000 12000 12000 58000.0 0 20.5 E 10+ years 1 OWN,1
4370,10000 10000 9750 50000.0 0 13.11 B 5 years 2 RENT,1
14451,18000 18000 18000 82000.0 1 21.49 D 10+ years 1 RENT,1
11226,5700 5700 5700 43000.0 0 16.29 D 4 years 2 RENT,1
6471,15000 15000 15000 76000.0 0 10.91 B 9 years 0 MORTGAGE,1
27323,25000 25000 25000 45000.0 1 13.59 C < 1 year 0 MORTGAGE,1
26005,25000 25000 25000 75000.0 1 13.98 C 1 year 1 MORTGAGE,1
12324,18000 18000 18000 60000.0 0 12.29 C 10+ years 1 MORTGAGE,1
3249,19475 19475 19475 58000.0 1 25.57 F 10+ years 1 MORTGAGE,1
