ID,DOMAIN,COUNT
28494,35000 35000 35000 95000.0 0 15.61 D 10+ years 1 MORTGAGE,1
176178,17475 17475 17475 48000.0 1 16.99 D 10+ years 2 MORTGAGE,1
133518,15000 15000 15000 76000.0 0 7.91 A 10+ years 2 RENT,1
102176,4000 4000 4000 12000.0 0 11.98 B < 1 year 2 OWN,1
39297,12000 12000 12000 80000.0 0 12.69 C 2 years 2 MORTGAGE,1
15879,21500 21500 21500 43000.0 1 16.99 D 3 years 1 MORTGAGE,1
197063,2500 2500 2500 84385.8 0 6.99 A 10+ years 0 MORTGAGE,1
82360,12000 12000 12000 55000.0 0 11.53 B 5 years 0 MORTGAGE,1
174937,11050 11050 11050 70000.0 0 16.02 C 10+ years 1 RENT,1
54439,6000 6000 5950 31200.0 1 16.32 D 10+ years 1 OWN,1
142346,7000 7000 7000 70000.0 0 11.49 B < 1 year 1 MORTGAGE,1
123047,10000 10000 10000 57000.0 0 11.53 B 4 years 2 RENT,1
117508,11000 11000 11000 75000.0 0 10.49 B 10+ years 2 RENT,1
176517,24000 24000 24000 67600.0 1 17.77 D 9 years 1 MORTGAGE,1
30870,5700 5700 5700 45000.0 0 8.18 B 10+ years 1 RENT,1
22684,10000 10000 10000 43000.0 0 10.33 B 8 years 2 RENT,1
93369,7000 7000 7000 14000.0 0 7.35 A nan 0 RENT,1
78622,35000 35000 35000 96000.0 0 19.19 E 5 years 0 OWN,1
28384,11000 11000 11000 50000.0 1 6.72 A 9 years 2 RENT,1
26168,21000 21000 21000 27000.0 1 11.55 B < 1 year 1 RENT,1
171078,10000 10000 10000 42000.0 0 7.97 A 3 years 1 RENT,1
58780,16450 16450 16450 80000.0 1 11.98 B 10+ years 2 MORTGAGE,1
67601,24925 24925 24925 54233.0 1 19.24 E 10+ years 1 MORTGAGE,1
126477,24000 24000 24000 63000.0 0 11.99 B 4 years 1 RENT,1
67444,2400 2400 2400 28000.0 0 12.99 C nan 1 MORTGAGE,1
107835,8000 8000 7750 65000.0 0 10.33 B 10+ years 1 MORTGAGE,1
31321,7225 7225 7225 80032.0 0 10.75 B 8 years 0 RENT,1
111883,19200 19200 19200 78000.0 1 16.55 D 7 years 2 RENT,1
41307,16800 16800 16800 68000.0 0 18.06 D 5 years 1 MORTGAGE,1
56861,7500 7500 7500 57800.0 0 6.24 A 10+ years 2 OWN,1
185821,10825 10825 10825 30940.0 0 12.74 C 8 years 2 RENT,1
173810,7200 7200 7200 87000.0 0 7.21 A 10+ years 1 RENT,1
142250,7225 7225 7225 53760.0 0 11.05 B 9 years 0 RENT,1
94520,2000 2000 2000 50000.0 0 9.16 B 9 years 1 MORTGAGE,1
49919,6000 6000 6000 70000.0 0 16.91 C 5 years 2 RENT,1
192655,10000 10000 10000 49000.0 0 23.99 E 1 year 1 OWN,1
186385,16000 16000 16000 78800.0 1 12.39 C 10+ years 1 RENT,1
109226,5525 5525 5525 26000.0 0 12.69 C nan 1 RENT,1
70604,7200 7200 7200 28000.0 0 10.49 B 6 years 2 OWN,1
66793,24000 24000 24000 120000.0 1 12.73 B 5 years 1 OWN,1
310,14400 14400 14375 70992.0 1 13.65 C 10+ years 1 MORTGAGE,1
128715,35000 35000 35000 55000.0 1 16.02 C 4 years 1 MORTGAGE,1
2961,35000 35000 35000 450000.0 1 9.99 B 9 years 0 RENT,1
157976,15600 15600 15600 65000.0 1 12.69 C 8 years 0 MORTGAGE,1
49238,10000 10000 10000 83500.0 0 10.42 B 3 years 1 RENT,1
35571,4000 4000 4000 61000.0 0 19.42 D 3 years 2 RENT,1
33975,23475 23475 23475 51046.8 0 13.99 C nan 2 MORTGAGE,1
173727,13000 13000 12900 90000.0 0 11.67 B 6 years 1 OWN,1
152546,3000 3000 3000 72000.0 0 13.68 C 4 years 2 RENT,1
87618,16000 16000 16000 90000.0 0 6.99 A nan 2 MORTGAGE,1
71671,22675 22675 22475 54000.0 0 18.25 E 1 year 1 RENT,1
59930,12000 12000 12000 132400.0 0 7.21 A 3 years 2 MORTGAGE,1
59752,10000 10000 10000 24000.0 1 13.99 C 5 years 1 RENT,1
78822,9000 9000 9000 45000.0 0 8.59 A 10+ years 1 OWN,1
22753,20000 20000 19900 52000.0 1 18.25 E 6 years 1 OWN,1
97929,10000 10000 10000 42000.0 0 7.35 A 1 year 2 RENT,1
75019,30000 30000 30000 86000.0 0 22.35 D 5 years 1 MORTGAGE,1
77577,36000 36000 36000 80000.0 1 16.02 C 10+ years 0 OWN,1
182216,25000 25000 25000 425000.0 0 7.9 A 10+ years 0 MORTGAGE,1
6689,6600 6600 6600 86000.0 0 7.89 A nan 2 MORTGAGE,1
101817,20000 20000 20000 110000.0 0 6.99 A 6 years 1 RENT,1
15774,3800 3800 3800 50000.0 0 12.62 C nan 2 OWN,1
117829,17700 17700 17700 63000.0 1 13.66 C 5 years 1 MORTGAGE,1
68379,25000 25000 25000 130000.0 1 11.55 B < 1 year 0 RENT,1
51124,4500 4500 4500 82000.0 0 6.89 A 10+ years 1 RENT,1
5698,10000 10000 10000 46000.0 0 7.84 A 2 years 1 MORTGAGE,1
52588,10000 10000 10000 60000.0 0 12.29 C 2 years 0 MORTGAGE,1
157460,6000 6000 0 75000.0 0 13.87 D 6 years 2 RENT,1
123981,23500 23500 23500 47000.0 1 10.64 B 3 years 2 RENT,1
55114,10000 10000 10000 59100.0 0 13.49 C 1 year 0 RENT,1
112166,12000 12000 12000 44448.0 0 9.17 B 10+ years 1 MORTGAGE,1
33977,6000 6000 6000 40000.0 0 9.75 B 1 year 1 RENT,1
82440,13250 13250 13250 99331.0 0 15.61 D 10+ years 2 MORTGAGE,1
68399,23850 23850 23850 60370.08 0 19.72 D 10+ years 0 MORTGAGE,1
147843,15000 15000 14975 58000.0 0 12.69 C 6 years 0 RENT,1
59479,4975 4975 4975 85000.0 0 24.99 F 1 year 1 RENT,1
77132,15000 15000 15000 51000.0 1 13.99 C 10+ years 1 RENT,1
174059,15000 15000 15000 72000.0 0 14.09 B < 1 year 1 RENT,1
159544,40000 40000 40000 255000.0 0 11.39 B 10+ years 1 MORTGAGE,1
15509,3500 3500 3475 32000.0 0 16.02 C 8 years 0 RENT,1
45784,5600 5600 5600 35000.0 0 13.68 C 8 years 2 RENT,1
117545,10000 10000 10000 82000.0 0 21.15 E < 1 year 0 RENT,1
183696,20000 20000 20000 50000.0 1 15.02 C 10+ years 2 MORTGAGE,1
186746,15000 15000 15000 85000.0 1 12.29 C 2 years 1 RENT,1
8268,12000 12000 12000 65000.0 0 14.33 C 3 years 2 RENT,1
103383,15000 15000 15000 70000.0 0 10.99 B 2 years 0 RENT,1
50643,23000 23000 23000 71000.0 1 12.69 C 2 years 0 RENT,1
188528,20000 20000 20000 99000.0 1 26.77 E 2 years 0 RENT,1
151911,18000 18000 18000 130000.0 1 14.47 C 10+ years 1 MORTGAGE,1
36671,10000 10000 10000 33000.0 0 7.89 A 2 years 2 RENT,1
66908,7925 7925 7925 55000.0 0 16.49 D 10+ years 1 RENT,1
143373,8000 8000 8000 170000.0 0 9.44 B 10+ years 1 MORTGAGE,1
52151,32950 32950 32950 250000.0 1 19.99 D 10+ years 0 MORTGAGE,1
18678,35000 35000 35000 195000.0 0 12.05 C 9 years 0 MORTGAGE,1
91295,4200 4200 4200 32500.0 0 11.99 C 10+ years 1 RENT,1
95196,35000 35000 35000 124000.0 0 11.53 B 10+ years 0 RENT,1
166252,11000 11000 11000 53000.0 0 11.14 B 9 years 2 MORTGAGE,1
173221,15000 15000 15000 127664.0 0 10.99 B 10+ years 1 RENT,1
176129,20000 20000 20000 61900.0 1 12.99 C 2 years 1 RENT,1
22964,15000 15000 15000 60000.0 0 9.49 B 4 years 2 RENT,1
184090,20000 20000 20000 80000.0 1 15.49 C 10+ years 1 MORTGAGE,1
13435,22800 22800 22800 75000.0 0 7.07 A 6 years 2 MORTGAGE,1
169264,15350 15350 15350 170000.0 1 20.89 D 10+ years 1 MORTGAGE,1
164804,6625 6625 6625 18457.0 0 9.75 B nan 2 OWN,1
125944,16000 16000 16000 46000.0 1 11.53 B 2 years 2 MORTGAGE,1
130639,10000 10000 10000 34000.0 1 15.05 C 10+ years 1 MORTGAGE,1
197217,4425 4425 4425 34000.0 0 9.17 B 10+ years 2 MORTGAGE,1
101838,25000 25000 25000 90000.0 0 10.91 B 3 years 2 OWN,1
75599,3250 3250 3250 9600.0 0 30.49 F 2 years 0 RENT,1
16786,13650 13650 13650 55000.0 0 12.69 C 2 years 1 MORTGAGE,1
157772,25000 25000 25000 65000.0 0 7.26 A 10+ years 1 OWN,1
198539,12250 12250 12250 75000.0 0 11.99 B < 1 year 1 MORTGAGE,1
69018,26600 26600 26600 80000.0 1 6.49 A 7 years 2 MORTGAGE,1
40668,17000 17000 17000 44000.0 1 13.99 C 2 years 1 RENT,1
195582,14000 14000 14000 130000.0 0 7.26 A 10+ years 2 MORTGAGE,1
116338,25525 25525 25525 100000.0 0 16.99 D 10+ years 1 MORTGAGE,1
194426,35000 35000 35000 212000.0 0 11.99 B 4 years 1 MORTGAGE,1
85451,34475 34475 34475 77304.0 0 13.05 B < 1 year 0 RENT,1
33913,7000 7000 7000 75000.0 0 15.49 C < 1 year 2 RENT,1
170189,15000 15000 15000 24000.0 0 10.42 B < 1 year 2 MORTGAGE,1
142804,12000 12000 12000 80000.0 0 12.73 B < 1 year 2 RENT,1
28201,10000 10000 10000 75000.0 0 11.99 B 4 years 2 MORTGAGE,1
443,8000 8000 8000 30000.0 0 9.49 B 3 years 1 RENT,1
120395,10000 10000 10000 35880.0 0 10.91 B 1 year 1 RENT,1
34584,11725 11725 11725 61612.0 1 20.99 E 10+ years 1 MORTGAGE,1
114287,20000 20000 20000 57000.0 1 14.46 C 10+ years 0 MORTGAGE,1
185759,29550 29550 29550 56000.0 1 19.03 D < 1 year 0 MORTGAGE,1
111276,20000 20000 20000 75000.0 0 7.35 A 10+ years 1 MORTGAGE,1
18231,3500 3500 3500 34000.0 0 10.41 B 2 years 1 RENT,1
177218,22000 22000 22000 84202.0 0 14.99 C 7 years 1 MORTGAGE,1
86205,11000 11000 11000 87400.0 0 8.08 A 3 years 2 MORTGAGE,1
63770,20000 20000 20000 70000.0 0 6.08 A 6 years 2 MORTGAGE,1
87027,5600 5600 5600 32000.0 0 12.79 C 9 years 0 RENT,1
60665,13000 13000 13000 64000.0 1 13.33 C 3 years 1 RENT,1
168687,15000 15000 14900 62000.0 0 7.89 A 3 years 1 RENT,1
41723,7000 7000 7000 102000.0 0 9.99 B 6 years 1 MORTGAGE,1
189635,10000 10000 10000 96000.0 0 11.99 B nan 2 MORTGAGE,1
76169,35000 35000 34975 113686.0 1 21.99 F 10+ years 0 MORTGAGE,1
131655,3600 3600 3600 75000.0 0 16.02 C 10+ years 0 MORTGAGE,1
180928,4200 4200 4200 36000.0 0 10.64 B 7 years 0 MORTGAGE,1
152065,21000 21000 21000 30000.0 0 10.9 B 1 year 1 RENT,1
5389,15000 15000 15000 67000.0 0 11.55 B 10+ years 0 MORTGAGE,1
136055,10000 10000 10000 38000.0 0 10.49 B 1 year 2 RENT,1
70216,15000 15000 15000 34000.0 0 20.89 D < 1 year 1 RENT,1
111426,12000 12000 12000 76700.0 0 12.49 B < 1 year 0 MORTGAGE,1
97959,28000 28000 28000 137000.0 1 18.99 E 10+ years 1 MORTGAGE,1
18734,9600 9600 9600 52000.0 0 7.89 A 5 years 1 RENT,1
70972,32000 32000 32000 135000.0 1 18.45 D 4 years 2 OWN,1
115943,4000 4000 4000 114000.0 0 7.62 A 1 year 2 MORTGAGE,1
194307,5000 5000 5000 15500.0 0 22.91 E 10+ years 0 OWN,1
33961,15000 15000 15000 46800.0 0 8.46 A 4 years 2 MORTGAGE,1
147369,35000 35000 35000 147000.0 1 12.13 B 10+ years 1 MORTGAGE,1
192911,18000 18000 18000 130000.0 1 11.44 B 7 years 1 RENT,1
114979,12000 12000 12000 80000.0 1 12.99 C 2 years 1 MORTGAGE,1
146676,4200 4200 4200 110700.0 0 19.52 D 10+ years 1 MORTGAGE,1
80268,14000 14000 14000 98600.0 0 10.56 B 3 years 1 MORTGAGE,1
142835,5600 5600 5600 60000.0 0 7.21 A < 1 year 2 MORTGAGE,1
163367,13900 13900 13900 120000.0 0 15.59 C 10+ years 1 RENT,1
64494,12650 12650 12650 61500.0 1 17.27 D 2 years 1 RENT,1
21743,25000 25000 25000 160000.0 1 9.93 B 4 years 0 MORTGAGE,1
107881,16975 16975 16975 82000.0 0 16.99 D 2 years 0 RENT,1
106577,18000 18000 18000 61775.0 1 13.59 C 10+ years 2 RENT,1
126704,40000 40000 40000 120000.0 1 10.42 B 5 years 1 OWN,1
108635,2900 2900 2900 54000.0 0 13.49 C 10+ years 1 RENT,1
75010,18000 18000 18000 62000.0 1 14.99 C 10+ years 2 MORTGAGE,1
177390,35000 35000 34900 270000.0 0 11.99 C 8 years 1 OWN,1
71651,15000 15000 14950 65000.0 0 12.69 C 6 years 1 OWN,1
97604,6000 6000 6000 175000.0 0 7.89 A 10+ years 0 MORTGAGE,1
39017,4525 4525 4525 49000.0 0 18.49 E 3 years 1 RENT,1
96494,14000 14000 13950 150000.0 0 11.14 B 10+ years 1 MORTGAGE,1
12897,20000 20000 20000 75000.0 0 7.56 A 7 years 1 MORTGAGE,1
63801,24000 24000 23758 86400.0 0 13.85 C 10+ years 2 MORTGAGE,1
175403,24000 24000 24000 100000.0 0 9.17 B 3 years 2 RENT,1
96042,6000 6000 6000 88000.0 0 12.73 B 10+ years 1 MORTGAGE,1
162147,6000 6000 6000 112000.0 0 5.32 A 5 years 2 MORTGAGE,1
178988,25000 25000 25000 85000.0 1 21.85 D 5 years 1 RENT,1
144485,20000 20000 20000 65000.0 1 16.99 D 6 years 1 MORTGAGE,1
179511,10575 10575 10575 42000.0 0 16.55 D 10+ years 0 MORTGAGE,1
35214,20925 20925 20925 60000.0 1 15.31 C 1 year 2 MORTGAGE,1
9805,17000 17000 17000 87000.0 1 8.19 A 10+ years 2 MORTGAGE,1
64440,8000 8000 8000 39000.0 0 18.94 D 10+ years 1 MORTGAGE,1
162961,24000 24000 24000 283000.0 0 7.99 A 7 years 0 MORTGAGE,1
189528,20000 20000 20000 220000.0 0 7.21 A 10+ years 1 MORTGAGE,1
105047,4200 4200 4200 39500.0 0 10.42 B 1 year 1 RENT,1
146063,16000 16000 16000 81000.0 0 10.99 B 10+ years 1 MORTGAGE,1
112081,14000 14000 14000 246000.0 0 17.09 D 5 years 1 RENT,1
164271,10400 10400 10400 26000.0 0 15.99 C 6 years 1 MORTGAGE,1
149757,11000 11000 11000 53000.0 0 9.93 B 2 years 1 RENT,1
78784,1800 1800 1800 50500.0 0 5.32 A 6 years 2 RENT,1
164740,20000 20000 20000 60000.0 1 17.86 D nan 1 OWN,1
196609,5000 5000 5000 38400.0 0 13.59 C 7 years 1 RENT,1
24424,3000 3000 3000 50000.0 0 7.62 A 4 years 2 RENT,1
102746,21850 21850 21850 73500.0 1 16.29 D 10+ years 0 MORTGAGE,1
120385,12000 12000 12000 65000.0 0 6.72 A 10+ years 1 RENT,1
41409,5200 5200 5200 110000.0 0 12.99 C < 1 year 2 MORTGAGE,1
36134,12000 12000 12000 43000.0 1 8.39 A 1 year 2 MORTGAGE,1
156302,4400 4400 4400 48000.0 0 13.58 C 5 years 1 RENT,1
88665,7000 7000 7000 36648.0 0 12.73 B 4 years 1 MORTGAGE,1
69610,13000 13000 13000 60000.0 0 13.67 B 10+ years 0 OWN,1
181766,6000 6000 6000 36000.0 0 10.99 B 4 years 0 RENT,1
28595,35000 35000 35000 200000.0 0 7.99 A 3 years 1 MORTGAGE,1
131664,6000 6000 5950 60000.0 0 13.99 C 10+ years 1 RENT,1
18993,28000 28000 28000 130000.0 0 7.12 A 2 years 1 MORTGAGE,1
93157,20000 20000 20000 80000.0 1 16.91 C 10+ years 0 RENT,1
155190,15000 15000 15000 48000.0 0 5.32 A nan 1 RENT,1
18877,25000 25000 25000 111165.0 0 6.89 A 2 years 2 RENT,1
67068,25000 25000 25000 56000.0 1 22.74 E nan 2 OWN,1
79434,31275 31275 31275 84600.0 0 18.99 D 5 years 1 MORTGAGE,1
25289,15000 15000 15000 92000.0 1 19.52 E 10+ years 0 OWN,1
13489,9000 9000 9000 47500.0 0 7.35 A 10+ years 2 OWN,1
171927,20000 20000 20000 50000.0 1 13.59 C nan 2 OWN,1
7059,8500 8500 8500 130000.0 0 7.84 A 10+ years 1 OWN,1
48609,7000 7000 7000 27996.0 0 18.06 D 2 years 0 RENT,1
153705,20000 20000 20000 74717.0 0 7.62 A 2 years 1 MORTGAGE,1
76265,4000 4000 4000 108000.0 0 5.32 A 10+ years 1 MORTGAGE,1
31433,14400 14400 14400 100000.0 1 13.49 C 2 years 2 RENT,1
73045,4275 4275 4275 36000.0 0 24.37 E 10+ years 2 RENT,1
59795,18000 18000 18000 76500.0 0 12.99 B 8 years 1 MORTGAGE,1
57204,5000 5000 5000 129200.0 0 8.39 A 2 years 2 MORTGAGE,1
199672,25000 25000 25000 65000.0 1 7.84 A 10+ years 0 MORTGAGE,1
2969,3600 3600 3600 30000.0 0 16.46 C 10+ years 0 RENT,1
9723,9600 9600 9600 80000.0 0 9.93 B 5 years 2 RENT,1
75665,5000 5000 5000 46000.0 0 16.99 D 3 years 1 RENT,1
39425,24875 24875 24875 61000.0 0 18.25 D nan 0 MORTGAGE,1
62835,30000 30000 30000 114400.0 1 22.95 F 4 years 0 RENT,1
163204,27000 27000 27000 95000.0 1 8.19 A 4 years 1 OWN,1
79986,8000 8000 7975 47000.0 0 12.39 C 8 years 1 RENT,1
51999,35000 35000 35000 145000.0 0 6.46 A 4 years 2 MORTGAGE,1
123866,7575 7575 7575 43680.0 0 16.99 D < 1 year 1 RENT,1
101202,2400 2400 2400 125000.0 0 11.47 B 3 years 0 MORTGAGE,1
16403,10000 10000 10000 84000.0 0 11.49 B 5 years 0 RENT,1
49142,3000 3000 3000 31000.0 0 16.02 C < 1 year 0 RENT,1
142216,10750 10750 10725 48000.0 1 15.61 D 5 years 1 RENT,1
99032,23000 23000 23000 150000.0 1 14.49 C 2 years 1 OWN,1
40829,14000 14000 14000 36400.0 0 6.49 A 2 years 0 MORTGAGE,1
7,24000 24000 24000 131849.0 0 16.02 C 10+ years 0 RENT,1
189902,17100 17100 17100 75000.0 0 18.55 E 5 years 1 RENT,1
81785,35000 35000 35000 130000.0 0 6.67 A 10+ years 1 MORTGAGE,1
55519,23850 23850 23850 53000.0 1 15.61 C nan 0 OWN,1
25145,10500 10500 10475 59200.0 1 15.61 D 10+ years 0 MORTGAGE,1
46655,17000 17000 17000 50000.0 0 15.27 C 9 years 1 RENT,1
183538,5100 5100 5100 40000.0 0 9.99 B < 1 year 1 RENT,1
114273,20000 20000 20000 225000.0 1 12.74 C 6 years 1 MORTGAGE,1
11567,12000 12000 12000 95000.0 1 21.45 D 2 years 1 RENT,1
7392,20000 20000 20000 93000.0 1 19.03 D 10+ years 0 MORTGAGE,1
42622,5000 5000 5000 29000.0 0 7.35 A nan 0 OWN,1
162940,25000 25000 25000 83000.0 1 18.99 E < 1 year 1 MORTGAGE,1
63756,8000 8000 8000 50000.0 0 14.47 C 9 years 2 MORTGAGE,1
31842,24000 24000 24000 70000.0 1 24.74 E 1 year 2 MORTGAGE,1
74884,40000 40000 40000 71500.0 0 7.96 A 6 years 2 RENT,1
13608,17000 17000 17000 52000.0 0 8.18 B 1 year 2 MORTGAGE,1
97130,5000 5000 5000 37884.0 0 12.13 B nan 2 MORTGAGE,1
193276,15000 15000 15000 80000.0 0 6.49 A 8 years 2 RENT,1
113315,29700 29700 29700 62000.0 1 18.25 D 10+ years 1 MORTGAGE,1
174676,12000 12000 12000 59812.0 0 10.16 B 10+ years 0 RENT,1
100662,13200 13200 13200 110000.0 0 10.75 B 7 years 1 MORTGAGE,1
50082,8000 8000 8000 67000.0 0 20.0 D 9 years 2 MORTGAGE,1
173702,16000 16000 16000 40000.0 1 21.45 D 4 years 1 RENT,1
63849,6000 6000 6000 30000.0 0 12.05 C 3 years 1 MORTGAGE,1
86911,3000 3000 3000 30000.0 0 10.41 B 2 years 2 RENT,1
11313,4800 4800 4800 120000.0 0 17.99 D 2 years 1 MORTGAGE,1
76767,10000 10000 10000 50700.0 1 12.13 B nan 2 MORTGAGE,1
27539,6000 6000 6000 50000.0 0 15.02 C nan 1 RENT,1
21732,11200 11200 11200 28000.0 0 12.88 C 10+ years 1 RENT,1
141254,16000 16000 16000 86000.0 1 18.99 D 10+ years 1 MORTGAGE,1
158662,17800 17800 17800 49500.0 1 19.19 E 8 years 0 RENT,1
125299,7200 7200 7200 60000.0 0 7.62 A 10+ years 1 OWN,1
83609,17000 17000 17000 60000.0 0 7.84 A 5 years 0 MORTGAGE,1
14336,25000 25000 25000 95000.0 0 7.89 A 5 years 0 MORTGAGE,1
117657,4000 4000 4000 55600.0 0 13.49 C 4 years 0 OWN,1
157706,10000 10000 10000 52000.0 0 13.59 C 10+ years 1 RENT,1
75880,18175 18175 18175 62500.0 1 17.57 D 6 years 2 RENT,1
157374,15575 15575 15575 90000.0 1 28.18 G 10+ years 2 MORTGAGE,1
160498,30000 30000 30000 110000.0 0 11.55 B 4 years 2 RENT,1
20440,7000 7000 7000 42000.0 0 12.69 C 9 years 1 OWN,1
4524,7125 7125 7125 23800.0 0 14.99 C nan 0 RENT,1
195282,24000 24000 24000 65000.0 0 11.06 B 2 years 2 RENT,1
136986,25000 25000 25000 140000.0 0 12.73 B 5 years 0 MORTGAGE,1
34306,35000 35000 35000 75000.0 1 29.96 G 2 years 0 MORTGAGE,1
38638,8000 8000 8000 62000.0 0 14.65 C 7 years 0 RENT,1
127373,35000 35000 35000 134426.0 1 14.99 C 10+ years 1 MORTGAGE,1
127568,10000 10000 10000 63000.0 1 14.98 C 10+ years 0 MORTGAGE,1
9433,10000 10000 9750 40000.0 0 13.59 C nan 0 RENT,1
69283,10000 10000 10000 64000.0 0 7.89 A 10+ years 1 RENT,1
194281,18000 18000 18000 95000.0 1 15.61 D 6 years 1 RENT,1
7649,6500 6500 6500 34000.0 0 7.96 A 5 years 2 RENT,1
90798,12300 12300 12300 28000.0 0 12.79 C 10+ years 1 RENT,1
64859,18000 18000 18000 86000.0 0 8.18 B 10+ years 2 RENT,1
74632,25000 25000 25000 54000.0 0 10.08 B 2 years 2 RENT,1
152256,4200 4200 4200 49400.0 0 11.8 B 1 year 2 MORTGAGE,1
88263,9000 9000 9000 29000.0 0 12.88 C < 1 year 1 RENT,1
106581,24000 24000 24000 80000.0 1 15.02 C 2 years 2 MORTGAGE,1
21997,15000 15000 15000 70000.0 1 16.99 D 10+ years 1 RENT,1
2226,12000 12000 12000 29000.0 1 17.57 D 8 years 1 OWN,1
175794,30000 30000 30000 75000.0 1 11.8 B < 1 year 1 MORTGAGE,1
145431,24800 24800 24800 51000.0 1 19.42 D < 1 year 0 MORTGAGE,1
72784,35000 35000 35000 110000.0 0 8.38 B 10+ years 1 MORTGAGE,1
165776,12000 12000 12000 38000.0 0 12.69 C 5 years 2 OWN,1
116753,6000 6000 6000 53000.0 0 6.68 A 4 years 0 RENT,1
120690,12500 12500 12500 31000.0 1 20.0 D 3 years 2 MORTGAGE,1
173535,17000 17000 17000 62000.0 1 10.75 B 1 year 2 MORTGAGE,1
32626,20000 20000 20000 71000.0 1 14.65 C 10+ years 1 MORTGAGE,1
109794,15000 15000 15000 45000.0 1 11.99 B nan 0 MORTGAGE,1
197896,6400 6400 6400 95000.0 0 5.31 A 2 years 2 RENT,1
116699,1500 1500 1500 29000.0 0 16.29 D < 1 year 2 RENT,1
11904,10000 10000 10000 90000.0 0 11.55 B 10+ years 1 MORTGAGE,1
2837,27500 27500 27500 77000.0 1 10.72 B 6 years 2 MORTGAGE,1
183840,4800 4800 4800 34000.0 0 8.08 A 2 years 0 MORTGAGE,1
4125,28800 28800 28800 80000.0 0 10.07 B 4 years 2 RENT,1
106536,20000 20000 20000 56000.0 1 18.25 E 2 years 1 MORTGAGE,1
