ID,DOMAIN,COUNT
19572,8000 8000 8000 45000.0 0 7.26 A 9 years 0 RENT,1
5498,9000 9000 9000 38000.0 0 12.59 C 1 year 0 RENT,1
8915,6800 6800 6800 119000.0 0 14.49 C 10+ years 0 MORTGAGE,1
5424,18000 18000 18000 93743.26 0 7.89 A 10+ years 0 RENT,1
4577,4700 4700 4700 28800.0 0 14.46 C 6 years 1 MORTGAGE,1
7497,30000 30000 29750 199992.0 0 13.99 C 9 years 0 MORTGAGE,1
16874,8000 8000 8000 65000.0 0 15.05 C nan 2 MORTGAGE,1
19360,25000 25000 25000 53000.0 0 11.44 B 3 years 2 MORTGAGE,1
12284,12300 12300 12300 40000.0 0 13.99 C < 1 year 1 RENT,1
15583,11000 11000 11000 45000.0 0 9.49 B 3 years 2 MORTGAGE,1
1446,16000 16000 16000 75000.0 1 25.83 G 10+ years 1 MORTGAGE,1
6767,20000 20000 20000 161000.0 1 15.8 C 3 years 1 MORTGAGE,1
9396,3500 3500 3500 25000.0 0 6.89 A 1 year 2 OWN,1
9182,18900 18900 18900 43000.0 1 18.99 D < 1 year 0 RENT,1
17584,28000 28000 28000 92750.0 0 19.99 D 4 years 1 RENT,1
18344,25000 25000 25000 105000.0 0 11.06 B 4 years 1 MORTGAGE,1
17124,15000 15000 15000 170000.0 0 13.56 C 4 years 1 RENT,1
15685,20050 20050 20050 44000.0 1 18.25 D 6 years 0 MORTGAGE,1
12251,15100 15100 15100 45000.0 0 17.86 D 3 years 2 MORTGAGE,1
4058,8000 8000 8000 110000.0 0 16.14 C 2 years 2 MORTGAGE,1
1842,12000 12000 12000 45000.0 0 11.55 B 5 years 2 OWN,1
7207,12000 12000 12000 149000.0 0 9.99 B 10+ years 0 OWN,1
10168,7500 7500 7500 38000.0 0 11.53 B 3 years 2 MORTGAGE,1
1828,22000 22000 22000 75000.0 1 23.88 E 10+ years 0 MORTGAGE,1
17592,6500 6500 6500 43000.0 0 14.99 C 3 years 2 RENT,1
7269,20000 20000 20000 102100.0 0 5.32 A 10+ years 1 MORTGAGE,1
18070,5000 5000 5000 78000.0 0 17.57 D 10+ years 2 MORTGAGE,1
18364,15000 15000 15000 250000.0 1 17.97 D 10+ years 1 MORTGAGE,1
16263,40000 40000 40000 295000.0 1 12.73 B 3 years 0 OWN,1
13501,3400 3400 3400 52000.0 0 7.34 A 10+ years 2 MORTGAGE,1
13533,28000 28000 28000 150000.0 1 17.14 D nan 0 MORTGAGE,1
15002,12000 12000 12000 58000.0 1 20.49 E 5 years 0 RENT,1
11133,35000 35000 35000 156871.0 0 8.19 A 10+ years 0 MORTGAGE,1
16422,30000 30000 30000 72500.0 1 13.99 C < 1 year 0 MORTGAGE,1
3636,18000 18000 18000 60000.0 0 7.84 A 4 years 2 RENT,1
8285,30000 30000 30000 200000.0 0 7.39 A 10+ years 2 MORTGAGE,1
6673,4000 4000 4000 50000.0 0 14.65 C 10+ years 1 RENT,1
6259,40000 40000 40000 145000.0 0 10.91 B 10+ years 0 MORTGAGE,1
6792,8000 8000 8000 50000.0 0 11.44 B 3 years 1 MORTGAGE,1
14463,11200 11200 11200 55000.0 0 7.34 A 5 years 1 RENT,1
5628,7750 7750 7750 36000.0 0 18.49 E 10+ years 0 RENT,1
11690,26325 26325 26325 215000.0 0 19.99 D 5 years 0 RENT,1
14593,20000 20000 20000 48000.0 0 16.02 C 7 years 2 MORTGAGE,1
8548,18000 18000 18000 75000.0 0 10.64 B 2 years 0 MORTGAGE,1
16911,11600 11600 11600 67009.0 0 11.22 B 2 years 1 RENT,1
7659,23650 23650 23650 165000.0 1 13.99 C 10+ years 1 RENT,1
16372,20000 20000 20000 48000.0 0 11.31 B nan 0 MORTGAGE,1
523,21000 21000 21000 125000.0 0 9.8 B 2 years 1 MORTGAGE,1
5950,26000 26000 26000 57700.0 1 15.04 C 3 years 0 MORTGAGE,1
7280,1500 1500 1500 29000.0 0 7.49 A 2 years 1 RENT,1
18819,10000 10000 10000 105000.0 0 8.24 B 8 years 0 RENT,1
3180,18500 18500 18500 58000.0 0 11.14 B < 1 year 0 RENT,1
12678,15000 15000 15000 55000.0 0 15.99 C 7 years 0 OWN,1
7856,8100 8100 8100 56000.0 0 7.9 A 10+ years 2 MORTGAGE,1
3974,40000 40000 40000 98000.0 0 9.58 B 5 years 1 RENT,1
7527,15000 15000 15000 43000.0 1 18.06 D 10+ years 1 MORTGAGE,1
6387,5225 5225 5225 95000.0 0 15.61 D 10+ years 2 RENT,1
6019,8000 8000 8000 50000.0 0 14.16 C 3 years 1 OWN,1
2004,11200 11200 11200 45000.0 1 14.31 C 5 years 0 RENT,1
8211,10000 10000 10000 75000.0 1 10.42 B 3 years 2 RENT,1
8056,25000 25000 25000 128106.0 0 8.39 A 10+ years 1 MORTGAGE,1
9855,11025 11025 11025 71285.0 0 14.65 C 10+ years 1 MORTGAGE,1
7700,5000 5000 4975 54000.0 0 16.46 C 8 years 2 RENT,1
